"cell_id","surface_id","row_id","capability_id","gates","evidence_requirement","provider_support","provider_evidence","hulee_implementation","automated_evidence","live_evidence","limitation_ids","condition","backlog_tasks","last_verified"
"max_user_session.group::receipt.employee_read_independent","max_user_session.group","RECEIPT-EMPLOYEE-INDEPENDENT","receipt.employee_read_independent","G3/G4/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-PLATFORM-OWNED-001","Provider receipts, Employee lastReadSequence and manual unread are independent state.","INB2-MSG-006|INB2-PRJ-002","2026-07-10"
"telegram_user_session.private_peer::reaction.receive_set_replace_clear","telegram_user_session.private_peer","REACTION-IN","reaction.receive_set_replace_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Actor identity and group coverage require exact Hulee evidence.","INB2-DMX-003|INB2-MSG-006|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::reaction.receive_set_replace_clear","telegram_user_session.group","REACTION-IN","reaction.receive_set_replace_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Actor identity and group coverage require exact Hulee evidence.","INB2-DMX-003|INB2-MSG-006|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::reaction.receive_set_replace_clear","whatsapp_user_session.private_jid","REACTION-IN","reaction.receive_set_replace_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Actor identity and group coverage require exact Hulee evidence.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::reaction.receive_set_replace_clear","whatsapp_user_session.group_jid","REACTION-IN","reaction.receive_set_replace_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Actor identity and group coverage require exact Hulee evidence.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::reaction.receive_set_replace_clear","max_user_session.private_peer","REACTION-IN","reaction.receive_set_replace_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Actor identity and group coverage require exact Hulee evidence.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"max_user_session.group::reaction.receive_set_replace_clear","max_user_session.group","REACTION-IN","reaction.receive_set_replace_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Actor identity and group coverage require exact Hulee evidence.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"telegram_user_session.private_peer::reaction.send_set_replace","telegram_user_session.private_peer","REACTION-OUT-SET","reaction.send_set_replace","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exact original route/reference; RIK opcodes/library calls are adapter-only regression inputs.","INB2-DMX-003|INB2-MSG-006|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::reaction.send_set_replace","telegram_user_session.group","REACTION-OUT-SET","reaction.send_set_replace","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exact original route/reference; RIK opcodes/library calls are adapter-only regression inputs.","INB2-DMX-003|INB2-MSG-006|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::reaction.send_set_replace","whatsapp_user_session.private_jid","REACTION-OUT-SET","reaction.send_set_replace","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exact original route/reference; RIK opcodes/library calls are adapter-only regression inputs.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::reaction.send_set_replace","whatsapp_user_session.group_jid","REACTION-OUT-SET","reaction.send_set_replace","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exact original route/reference; RIK opcodes/library calls are adapter-only regression inputs.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::reaction.send_set_replace","max_user_session.private_peer","REACTION-OUT-SET","reaction.send_set_replace","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Exact original route/reference; RIK opcodes/library calls are adapter-only regression inputs.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"max_user_session.group::reaction.send_set_replace","max_user_session.group","REACTION-OUT-SET","reaction.send_set_replace","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Exact original route/reference; RIK opcodes/library calls are adapter-only regression inputs.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"telegram_user_session.private_peer::reaction.send_clear","telegram_user_session.private_peer","REACTION-OUT-CLEAR","reaction.send_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Clear is a distinct fixture and cannot be inferred from set/replace.","INB2-DMX-003|INB2-MSG-006|INB2-TG-002|INB2-TG-004","2026-07-10"
"telegram_user_session.group::reaction.send_clear","telegram_user_session.group","REACTION-OUT-CLEAR","reaction.send_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Clear is a distinct fixture and cannot be inferred from set/replace.","INB2-DMX-003|INB2-MSG-006|INB2-TG-003|INB2-TG-004","2026-07-10"
"whatsapp_user_session.private_jid::reaction.send_clear","whatsapp_user_session.private_jid","REACTION-OUT-CLEAR","reaction.send_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Clear is a distinct fixture and cannot be inferred from set/replace.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"whatsapp_user_session.group_jid::reaction.send_clear","whatsapp_user_session.group_jid","REACTION-OUT-CLEAR","reaction.send_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Clear is a distinct fixture and cannot be inferred from set/replace.","INB2-DMX-003|INB2-MSG-006|INB2-WA-001","2026-07-10"
"max_user_session.private_peer::reaction.send_clear","max_user_session.private_peer","REACTION-OUT-CLEAR","reaction.send_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Clear is a distinct fixture and cannot be inferred from set/replace.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"max_user_session.group::reaction.send_clear","max_user_session.group","REACTION-OUT-CLEAR","reaction.send_clear","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Clear is a distinct fixture and cannot be inferred from set/replace.","INB2-DMX-003|INB2-MAX-001|INB2-MSG-006","2026-07-10"
"telegram_user_session.private_peer::reaction.provider_palette_normalization","telegram_user_session.private_peer","REACTION-EMOJI-NORMALIZE","reaction.provider_palette_normalization","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Adapter mapping must not narrow canonical Unicode reaction storage or UI quick-preset policy.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"telegram_user_session.group::reaction.provider_palette_normalization","telegram_user_session.group","REACTION-EMOJI-NORMALIZE","reaction.provider_palette_normalization","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Adapter mapping must not narrow canonical Unicode reaction storage or UI quick-preset policy.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"whatsapp_user_session.private_jid::reaction.provider_palette_normalization","whatsapp_user_session.private_jid","REACTION-EMOJI-NORMALIZE","reaction.provider_palette_normalization","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Adapter mapping must not narrow canonical Unicode reaction storage or UI quick-preset policy.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"whatsapp_user_session.group_jid::reaction.provider_palette_normalization","whatsapp_user_session.group_jid","REACTION-EMOJI-NORMALIZE","reaction.provider_palette_normalization","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Adapter mapping must not narrow canonical Unicode reaction storage or UI quick-preset policy.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"max_user_session.private_peer::reaction.provider_palette_normalization","max_user_session.private_peer","REACTION-EMOJI-NORMALIZE","reaction.provider_palette_normalization","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-PROVIDER-LEGAL-001","Adapter mapping must not narrow canonical Unicode reaction storage or UI quick-preset policy.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"max_user_session.group::reaction.provider_palette_normalization","max_user_session.group","REACTION-EMOJI-NORMALIZE","reaction.provider_palette_normalization","TG:G2; all:G4/G7","auto+live","unknown","missing","absent","missing","missing","LIM-GROUP-EVIDENCE-001|LIM-PROVIDER-LEGAL-001","Adapter mapping must not narrow canonical Unicode reaction storage or UI quick-preset policy.","INB2-DMX-003|INB2-MSG-006","2026-07-10"
"telegram_user_session.account::health.session_heartbeat","telegram_user_session.account","HEALTH-HEARTBEAT","health.session_heartbeat","G2/G4/G6/G7","auto","not_applicable","not_required(platform_owned)","present","AUTO-MONITOR-001","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Session heartbeat does not prove that a message listener is receiving events.","INB2-DMX-004|INB2-TG-001","2026-07-10"
"whatsapp_user_session.account::health.session_heartbeat","whatsapp_user_session.account","HEALTH-HEARTBEAT","health.session_heartbeat","G2/G4/G6/G7","auto","not_applicable","not_required(platform_owned)","present","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Session heartbeat does not prove that a message listener is receiving events.","INB2-DMX-004|INB2-WA-001","2026-07-10"
"max_user_session.account::health.session_heartbeat","max_user_session.account","HEALTH-HEARTBEAT","health.session_heartbeat","G2/G4/G6/G7","auto","not_applicable","not_required(platform_owned)","present","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Session heartbeat does not prove that a message listener is receiving events.","INB2-DMX-004|INB2-MAX-001","2026-07-10"
"telegram_user_session.account::health.last_provider_check","telegram_user_session.account","HEALTH-PROVIDER-CHECK","health.last_provider_check","G2/G4/G6/G7","auto+live","unknown","missing","present","AUTO-TG-PROBE-001","missing","LIM-HEALTH-SCOPE-001|LIM-PROVIDER-LEGAL-001","Probe is short-lived auth/session validation only.","INB2-DMX-004|INB2-TG-001","2026-07-10"
"whatsapp_user_session.account::health.last_provider_check","whatsapp_user_session.account","HEALTH-PROVIDER-CHECK","health.last_provider_check","G2/G4/G6/G7","auto+live","unknown","missing","present","AUTO-WA-PROBE-001","missing","LIM-HEALTH-SCOPE-001|LIM-PROVIDER-LEGAL-001","Probe is short-lived auth/session validation only.","INB2-DMX-004|INB2-WA-001","2026-07-10"
"max_user_session.account::health.last_provider_check","max_user_session.account","HEALTH-PROVIDER-CHECK","health.last_provider_check","G2/G4/G6/G7","auto+live","unknown","missing","present","AUTO-MAX-PROBE-001","missing","LIM-HEALTH-SCOPE-001|LIM-PROVIDER-LEGAL-001","Probe is short-lived auth/session validation only.","INB2-DMX-004|INB2-MAX-001","2026-07-10"
"telegram_user_session.account::health.last_inbound_activity","telegram_user_session.account","HEALTH-LAST-INBOUND","health.last_inbound_activity","G4/G6/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Schema/UI fields exist, but direct transports never update them.","INB2-DMX-004|INB2-OPS-002|INB2-SRC-008","2026-07-10"
"whatsapp_user_session.account::health.last_inbound_activity","whatsapp_user_session.account","HEALTH-LAST-INBOUND","health.last_inbound_activity","G4/G6/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Schema/UI fields exist, but direct transports never update them.","INB2-DMX-004|INB2-OPS-002|INB2-SRC-008","2026-07-10"
"max_user_session.account::health.last_inbound_activity","max_user_session.account","HEALTH-LAST-INBOUND","health.last_inbound_activity","G4/G6/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Schema/UI fields exist, but direct transports never update them.","INB2-DMX-004|INB2-OPS-002|INB2-SRC-008","2026-07-10"
"telegram_user_session.account::health.last_outbound_activity","telegram_user_session.account","HEALTH-LAST-OUTBOUND","health.last_outbound_activity","G4/G6/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Schema/UI fields exist, but direct transports never update them.","INB2-DMX-004|INB2-OPS-002|INB2-SRC-009","2026-07-10"
"whatsapp_user_session.account::health.last_outbound_activity","whatsapp_user_session.account","HEALTH-LAST-OUTBOUND","health.last_outbound_activity","G4/G6/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Schema/UI fields exist, but direct transports never update them.","INB2-DMX-004|INB2-OPS-002|INB2-SRC-009","2026-07-10"
"max_user_session.account::health.last_outbound_activity","max_user_session.account","HEALTH-LAST-OUTBOUND","health.last_outbound_activity","G4/G6/G7","auto","not_applicable","not_required(platform_owned)","absent","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Schema/UI fields exist, but direct transports never update them.","INB2-DMX-004|INB2-OPS-002|INB2-SRC-009","2026-07-10"
"telegram_user_session.account::health.last_actionable_error","telegram_user_session.account","HEALTH-LAST-ERROR","health.last_actionable_error","G2/G4/G6/G7","auto","not_applicable","not_required(platform_owned)","present","AUTO-TG-PROBE-001|AUTO-MONITOR-001","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Current coverage is auth/probe errors; message-stage correlation is absent.","INB2-DMX-004|INB2-OPS-002","2026-07-10"
"whatsapp_user_session.account::health.last_actionable_error","whatsapp_user_session.account","HEALTH-LAST-ERROR","health.last_actionable_error","G2/G4/G6/G7","auto","not_applicable","not_required(platform_owned)","present","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Current coverage is auth/probe errors; message-stage correlation is absent.","INB2-DMX-004|INB2-OPS-002","2026-07-10"
"max_user_session.account::health.last_actionable_error","max_user_session.account","HEALTH-LAST-ERROR","health.last_actionable_error","G2/G4/G6/G7","auto","not_applicable","not_required(platform_owned)","present","missing","not_required(auto_only)","LIM-HEALTH-SCOPE-001|LIM-PLATFORM-OWNED-001","Current coverage is auth/probe errors; message-stage correlation is absent.","INB2-DMX-004|INB2-OPS-002","2026-07-10"
